candidate_id,current_title,current_company,current_industry,location,country,years_of_experience,career_text,skills_text,jd_fit_gate_score,career_evidence_score,jd_keyword_score,title_score,experience_score,location_score,product_ml_signal,hireability_modifier,consistency_modifier,ai_term_count,career_ai_term_count,system_evidence_count,ranking_system_evidence,trendy_framework_count,expert_zero_duration_count,last_active_days,recruiter_response_rate,interview_completion_rate,offer_acceptance_rate,notice_period_days,open_to_work_flag,willing_to_relocate,dense_score,bm25_score,rrf_score,dense_rank,bm25_rank,skill_match_score,final_score,flags_json,evidence_json
CAND_0014440,Recommendation Systems Engineer,CRED,Fintech,"Chennai, Tamil Nadu",India,6.4,"Role 1
Company: CRED
Title: Recommendation Systems Engineer
Industry: Fintech
Duration months: 31
Current: True
Description: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Designed the relevance labeling pipeline (mix of click-through data and explicit human judgments), the feature pipeline, and the training/eval workflow. Most of the work was infrastructure and data quality — the modeling part was almost the easy bit. Final model improved revenue-per-search by 12%.
Role 2
Company: Freshworks
Title: NLP Engineer
Industry: SaaS
Duration months: 31
Current: False
Description: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Designed the relevance labeling pipeline (mix of click-through data and explicit human judgments), the feature pipeline, and the training/eval workflow. Most of the work was infrastructure and data quality — the modeling part was almost the easy bit. Final model improved revenue-per-search by 12%.
Role 3
Company: upGrad
Title: NLP Engineer
Industry: EdTech
Duration months: 14
Current: False
Description: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. My main project was a churn prediction model that's now used by the customer success team to prioritize outreach. Designed the model monitoring stack: data drift detection, prediction distribution checks, and alerting. Mentored a junior engineer through their first end-to-end ML project last year.","Elasticsearch, Diffusion Models, Milvus, Machine Learning, Feature Engineering, Forecasting, Reinforcement Learning, FAISS, Qdrant, Weights & Biases, Fine-tuning LLMs, TensorFlow",1.0,0.96,0.63,0.58,0.9142857142857144,0.65,0.9199999999999999,1.1204368055555556,0.82,14,5,4,3,0,0,53,0.64,0.84,-1.0,60,True,False,0.21594649937907015,0.4624649754899799,0.15445538142727627,3249,150,0.5982366144281829,0.5496347834137527,[],"{""current_duration_months"": 31, ""top_skills"": [""Elasticsearch"", ""Diffusion Models"", ""Milvus"", ""Machine Learning"", ""Feature Engineering"", ""Forecasting"", ""Reinforcement Learning"", ""FAISS""], ""career_excerpt"": ""Role 1 Company: CRED Title: Recommendation Systems Engineer Industry: Fintech Duration months: 31 Current: True Description: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Designe""}"
CAND_0000031,Recommendation Systems Engineer,Swiggy,Food Delivery,"Hyderabad, Telangana",India,6.0,"Role 1
Company: Swiggy
Title: Recommendation Systems Engineer
Industry: Food Delivery
Duration months: 14
Current: True
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.
Role 2
Company: Mad Street Den
Title: Search Engineer
Industry: AI/ML
Duration months: 16
Current: False
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.
Role 3
Company: Uber
Title: NLP Engineer
Industry: Transportation
Duration months: 27
Current: False
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.
Role 4
Company: Zomato
Title: Applied ML Engineer
Industry: Food Delivery
Duration months: 13
Current: False
Description: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Designed the relevance labeling pipeline (mix of click-through data and explicit human judgments), the feature pipeline, and the training/eval workflow. Most of the work was infrastructure and data quality — the modeling part was almost the easy bit. Final model improved revenue-per-search by 12%.","Go, MLflow, FAISS, Pinecone, Angular, Image Classification, Machine Learning, Speech Recognition, BentoML, MLOps, Embeddings, Information Retrieval, Hugging Face Transformers, Feature Engineering, Sentence Transformers, scikit-learn, Marketing",1.0,1.0,0.495,0.58,0.88,1.0,1.0,1.1015073333333332,0.82,11,5,6,3,0,0,39,0.91,0.6,0.38,60,True,True,0.2262487682657684,0.3878188748911066,0.14207344872580924,2670,173,0.6081220346177428,0.5492777221682852,[],"{""current_duration_months"": 14, ""top_skills"": [""Go"", ""MLflow"", ""FAISS"", ""Pinecone"", ""Angular"", ""Image Classification"", ""Machine Learning"", ""Speech Recognition""], ""career_excerpt"": ""Role 1 Company: Swiggy Title: Recommendation Systems Engineer Industry: Food Delivery Duration months: 14 Current: True Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: c""}"
CAND_0003756,Senior Software Engineer (ML),Nykaa,E-commerce,Seattle,USA,6.5,"Role 1
Company: Nykaa
Title: Senior Software Engineer (ML)
Industry: E-commerce
Duration months: 18
Current: True
Description: Built computer vision models for our product's image moderation feature using PyTorch — fine-tuned ResNet variants on a labeled dataset of ~200K images. Set up the training pipeline (data loading, augmentation, evaluation) and the inference service. Most of my project work has been in CV; I'm now interested in transitioning toward NLP/LLM work but my professional experience there is limited.
Role 2
Company: PolicyBazaar
Title: Junior ML Engineer
Industry: Insurance Tech
Duration months: 14
Current: False
Description: Built recommendation-style features at a mid-stage startup — lighter weight than ranking systems at FAANG, but production. Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Pure ML side of the work; production deployment was handled by the platform team.
Role 3
Company: CRED
Title: ML Engineer
Industry: Fintech
Duration months: 24
Current: False
Description: Built NLP pipelines for sentiment analysis and document classification — primarily for an internal feedback-analytics dashboard. Started with sklearn-based bag-of-words models, then moved to transformer-based classifiers (DistilBERT) for the harder classes. Comfortable with PyTorch and Hugging Face but most of my training experience has been on small datasets and pre-trained model fine-tuning, not from-scratch model design.
Role 4
Company: Zomato
Title: Computer Vision Engineer
Industry: Food Delivery
Duration months: 21
Current: False
Description: Worked on time-series forecasting models for supply-chain demand prediction at a logistics company. Built models in Prophet, LightGBM, and (for one project) a small LSTM — the LightGBM model ended up shipping. Also ran some reinforcement learning experiments for dynamic pricing but those didn't make it to production. The work was a mix of modeling, analysis, and stakeholder communication with the operations team.","TensorFlow, ASR, TTS, Webpack, Sentence Transformers, Terraform, gRPC, Feature Engineering, BentoML, GANs, JavaScript, Elasticsearch, CNN, QLoRA, Reinforcement Learning",1.0,0.77,0.54,0.95,0.9285714285714286,0.25,0.9199999999999999,1.0103588888888888,1.0,12,6,3,2,0,0,38,0.38,0.78,0.57,90,False,False,0.24023808164436986,0.20290448857091617,0.03168566289003548,1961,1778,0.5430056988670106,0.5486306345676073,[],"{""current_duration_months"": 18, ""top_skills"": [""TensorFlow"", ""ASR"", ""TTS"", ""Webpack"", ""Sentence Transformers"", ""Terraform"", ""gRPC"", ""Feature Engineering""], ""career_excerpt"": ""Role 1 Company: Nykaa Title: Senior Software Engineer (ML) Industry: E-commerce Duration months: 18 Current: True Description: Built computer vision models for our product's image moderation feature using PyTorch — fine-tuned ResNet variants on a labeled dataset of ~200K images. ""}"
CAND_0044883,AI Engineer,Mad Street Den,AI/ML,Berlin,Germany,6.3,"Role 1
Company: Mad Street Den
Title: AI Engineer
Industry: AI/ML
Duration months: 15
Current: True
Description: Implemented a RAG-based customer support chatbot integrated with our existing ticketing system. Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Designed the evaluation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 31% for the supported categories.
Role 2
Company: Adobe
Title: Search Engineer
Industry: Software
Duration months: 13
Current: False
Description: Built and operated production ML pipelines using MLflow for experiment tracking, Kubeflow for orchestration, and our internal feature store. My main project was a churn prediction model that's now used by the customer success team to prioritize outreach. Designed the model monitoring stack: data drift detection, prediction distribution checks, and alerting. Mentored a junior engineer through their first end-to-end ML project last year.
Role 3
Company: Meesho
Title: Recommendation Systems Engineer
Industry: E-commerce
Duration months: 14
Current: False
Description: Developed a semantic search feature for an internal knowledge base of ~500K documents. Used sentence-transformers (all-MiniLM-L6-v2 initially, later upgraded to bge-base) with FAISS for fast nearest-neighbor retrieval. Designed the query expansion module that handles vocabulary mismatch between user queries and document terms. Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments.
Role 4
Company: Paytm
Title: Recommendation Systems Engineer
Industry: Fintech
Duration months: 32
Current: False
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.","CNN, BM25, Computer Vision, Prompt Engineering, Embeddings, Data Science, QLoRA, ASR, Fine-tuning LLMs, TensorFlow, Deep Learning, scikit-learn, Object Detection, PyTorch, Semantic Search",1.0,1.0,0.855,0.95,0.9,1.0,1.0,1.0628976388888889,0.615,18,12,8,4,3,0,56,0.84,0.77,0.71,90,False,True,0.43411374736847214,0.6620013297256235,0.5625823451910408,72,32,0.8382747035573123,0.5479651249380805,[],"{""current_duration_months"": 15, ""top_skills"": [""CNN"", ""BM25"", ""Computer Vision"", ""Prompt Engineering"", ""Embeddings"", ""Data Science"", ""QLoRA"", ""ASR""], ""career_excerpt"": ""Role 1 Company: Mad Street Den Title: AI Engineer Industry: AI/ML Duration months: 15 Current: True Description: Implemented a RAG-based customer support chatbot integrated with our existing ticketing system. Built the document ingestion pipeline (chunking, embedding via OpenAI e""}"
CAND_0054394,Recommendation Systems Engineer,PharmEasy,HealthTech,"Pune, Maharashtra",India,4.1,"Role 1
Company: PharmEasy
Title: Recommendation Systems Engineer
Industry: HealthTech
Duration months: 14
Current: True
Description: Developed a semantic search feature for an internal knowledge base of ~500K documents. Used sentence-transformers (all-MiniLM-L6-v2 initially, later upgraded to bge-base) with FAISS for fast nearest-neighbor retrieval. Designed the query expansion module that handles vocabulary mismatch between user queries and document terms. Reported search-relevance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human relevance judgments.
Role 2
Company: Netflix
Title: NLP Engineer
Industry: Media
Duration months: 34
Current: False
Description: Owned the ranking layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. Designed the relevance labeling pipeline (mix of click-through data and explicit human judgments), the feature pipeline, and the training/eval workflow. Most of the work was infrastructure and data quality — the modeling part was almost the easy bit. Final model improved revenue-per-search by 12%.","Prompt Engineering, MLflow, Time Series, Fine-tuning LLMs, Node.js, Data Science, Embeddings, Haystack, Pinecone, Java, scikit-learn, Forecasting, Hugging Face Transformers, Next.js, Machine Learning, ASR",0.9,1.0,0.735,0.58,0.62,1.0,1.0,1.1339622222222223,0.82,16,9,2,4,1,0,59,0.64,0.99,0.83,30,True,False,0.3380653889097579,0.4970097970701396,0.2731552357624005,224,124,0.6532465707287202,0.5466786165559082,"[""penalty_slightly_below_experience_band""]","{""current_duration_months"": 14, ""top_skills"": [""Prompt Engineering"", ""MLflow"", ""Time Series"", ""Fine-tuning LLMs"", ""Node.js"", ""Data Science"", ""Embeddings"", ""Haystack""], ""career_excerpt"": ""Role 1 Company: PharmEasy Title: Recommendation Systems Engineer Industry: HealthTech Duration months: 14 Current: True Description: Developed a semantic search feature for an internal knowledge base of ~500K documents. Used sentence-transformers (all-MiniLM-L6-v2 initially, late""}"
CAND_0033987,ML Engineer,Wysa,HealthTech AI,"Delhi, Delhi",India,6.8,"Role 1
Company: Wysa
Title: ML Engineer
Industry: HealthTech AI
Duration months: 37
Current: True
Description: Worked on time-series forecasting models for supply-chain demand prediction at a logistics company. Built models in Prophet, LightGBM, and (for one project) a small LSTM — the LightGBM model ended up shipping. Also ran some reinforcement learning experiments for dynamic pricing but those didn't make it to production. The work was a mix of modeling, analysis, and stakeholder communication with the operations team.
Role 2
Company: Rephrase.ai
Title: Senior Software Engineer (ML)
Industry: AI/ML
Duration months: 31
Current: False
Description: Built recommendation-style features at a mid-stage startup — lighter weight than ranking systems at FAANG, but production. Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Pure ML side of the work; production deployment was handled by the platform team.
Role 3
Company: Paytm
Title: Data Scientist
Industry: Fintech
Duration months: 13
Current: False
Description: Worked on customer-facing predictive modeling for an e-commerce platform — churn prediction, conversion likelihood, lifetime value estimation. Used scikit-learn and XGBoost; main models were gradient-boosted trees with ~80 hand-engineered features. The work was split roughly 60/40 between modeling and data prep / SQL. The churn model is now used by the retention team, though my role was more on the modeling side than the productionization.","Recommendation Systems, Feature Engineering, PEFT, Kubeflow, Image Classification, Node.js, Haystack, PowerPoint, Deep Learning, Fine-tuning LLMs, FAISS, Learning to Rank, Statistical Modeling",1.0,0.5800000000000001,0.46499999999999997,0.95,0.9714285714285714,1.0,0.6000000000000001,1.0601369444444444,1.0,10,3,2,2,1,0,100,0.71,0.59,0.61,90,True,True,0.22531825636338568,0.17695327389985369,0.01873599849442338,2717,3874,0.515120799548327,0.5460985904529425,[],"{""current_duration_months"": 37, ""top_skills"": [""Recommendation Systems"", ""Feature Engineering"", ""PEFT"", ""Kubeflow"", ""Image Classification"", ""Node.js"", ""Haystack"", ""PowerPoint""], ""career_excerpt"": ""Role 1 Company: Wysa Title: ML Engineer Industry: HealthTech AI Duration months: 37 Current: True Description: Worked on time-series forecasting models for supply-chain demand prediction at a logistics company. Built models in Prophet, LightGBM, and (for one project) a small LSTM""}"
CAND_0035764,Senior Software Engineer (ML),Zomato,Food Delivery,"Kochi, Kerala",India,6.8,"Role 1
Company: Zomato
Title: Senior Software Engineer (ML)
Industry: Food Delivery
Duration months: 49
Current: True
Description: Contributed to ML feature engineering and model deployment for a fraud-detection product. My main role was engineering: building the Flask-based prediction API, integrating with the feature store, and writing the model-serving observability layer. I worked closely with senior data scientists but my own modeling work was secondary — I was the production-side engineer.
Role 2
Company: PharmEasy
Title: Senior Software Engineer (ML)
Industry: HealthTech
Duration months: 16
Current: False
Description: Built recommendation-style features at a mid-stage startup — lighter weight than ranking systems at FAANG, but production. Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Pure ML side of the work; production deployment was handled by the platform team.
Role 3
Company: Genpact AI
Title: AI Specialist
Industry: AI Services
Duration months: 15
Current: False
Description: Contributed to ML feature engineering and model deployment for a fraud-detection product. My main role was engineering: building the Flask-based prediction API, integrating with the feature store, and writing the model-serving observability layer. I worked closely with senior data scientists but my own modeling work was secondary — I was the production-side engineer.","Sentence Transformers, Recommendation Systems, Data Science, BM25, MLOps, PostgreSQL, GraphQL, Hugging Face Transformers, Webpack, QLoRA, Weaviate, Computer Vision, Elasticsearch, Reinforcement Learning, Time Series",1.0,0.51,0.63,0.95,0.9714285714285714,0.65,0.52,1.0437194444444444,1.0,14,3,1,2,0,0,46,0.38,0.74,0.35,90,True,False,0.24939220451233116,0.2772615066678195,0.11694606803302456,1642,248,0.5225838204099074,0.5454308947138838,[],"{""current_duration_months"": 49, ""top_skills"": [""Sentence Transformers"", ""Recommendation Systems"", ""Data Science"", ""BM25"", ""MLOps"", ""PostgreSQL"", ""GraphQL"", ""Hugging Face Transformers""], ""career_excerpt"": ""Role 1 Company: Zomato Title: Senior Software Engineer (ML) Industry: Food Delivery Duration months: 49 Current: True Description: Contributed to ML feature engineering and model deployment for a fraud-detection product. My main role was engineering: building the Flask-based pred""}"
CAND_0008517,AI Research Engineer,Locobuzz,AI/ML,"Noida, Uttar Pradesh",India,5.6,"Role 1
Company: Locobuzz
Title: AI Research Engineer
Industry: AI/ML
Duration months: 21
Current: True
Description: Built NLP pipelines for sentiment analysis and document classification — primarily for an internal feedback-analytics dashboard. Started with sklearn-based bag-of-words models, then moved to transformer-based classifiers (DistilBERT) for the harder classes. Comfortable with PyTorch and Hugging Face but most of my training experience has been on small datasets and pre-trained model fine-tuning, not from-scratch model design.
Role 2
Company: Dream11
Title: Data Scientist
Industry: Gaming
Duration months: 21
Current: False
Description: Built computer vision models for our product's image moderation feature using PyTorch — fine-tuned ResNet variants on a labeled dataset of ~200K images. Set up the training pipeline (data loading, augmentation, evaluation) and the inference service. Most of my project work has been in CV; I'm now interested in transitioning toward NLP/LLM work but my professional experience there is limited.
Role 3
Company: Wipro
Title: Junior ML Engineer
Industry: IT Services
Duration months: 23
Current: False
Description: Built recommendation-style features at a mid-stage startup — lighter weight than ranking systems at FAANG, but production. Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Pure ML side of the work; production deployment was handled by the platform team.","GANs, Feature Engineering, Speech Recognition, LoRA, Recommendation Systems, HTML, Redux, MLOps, Qdrant, Weights & Biases, React, PyTorch, OpenCV",1.0,0.9,0.54,0.95,0.88,1.0,0.9200000000000002,1.03738925,0.82,12,7,2,3,0,0,99,0.8,0.74,0.31,120,True,True,0.2870020646052784,0.2559293432090482,0.11290237573360036,721,353,0.6404707127200802,0.5448222944988325,[],"{""current_duration_months"": 21, ""top_skills"": [""GANs"", ""Feature Engineering"", ""Speech Recognition"", ""LoRA"", ""Recommendation Systems"", ""HTML"", ""Redux"", ""MLOps""], ""career_excerpt"": ""Role 1 Company: Locobuzz Title: AI Research Engineer Industry: AI/ML Duration months: 21 Current: True Description: Built NLP pipelines for sentiment analysis and document classification — primarily for an internal feedback-analytics dashboard. Started with sklearn-based bag-of-w""}"
CAND_0041611,Staff Machine Learning Engineer,Locobuzz,AI/ML,Austin,USA,6.4,"Role 1
Company: Locobuzz
Title: Staff Machine Learning Engineer
Industry: AI/ML
Duration months: 21
Current: True
Description: Built a RAG-based ranking pipeline serving 50M+ queries per month for an internal recruiter-facing search product. The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LLM-based re-ranker on the top-50, falling back to a learning-to-rank model when latency budget was tight. Designed the offline evaluation framework from scratch — NDCG, MRR, recall@K calibrated against online A/B engagement metrics. Drove the migration over 4 months including the recruiter-feedback loop that surfaced reranking edge cases.
Role 2
Company: Genpact AI
Title: Senior Applied Scientist
Industry: AI Services
Duration months: 40
Current: False
Description: Owned the design and rollout of a large-scale semantic search system serving an internal corpus of 35M+ items. Migrated the existing BM25-only retrieval to a hybrid setup combining sparse and dense vectors (sentence-transformers, MPNet-base initially, later fine-tuned BGE-large for our domain). The new system reduced p95 retrieval latency by 60% while improving NDCG@10 by 18% on our held-out eval set. Spent substantial time on the boring-but-critical parts: incremental index refresh, embedding drift monitoring, online/offline metric correlation. Led a team of 4 engineers across the rollout.
Role 3
Company: Wysa
Title: Staff Machine Learning Engineer
Industry: HealthTech AI
Duration months: 14
Current: False
Description: Led the migration from keyword-based to embedding-based search across a 30M+ candidate corpus over 8 months. Designed three successive ranker variants and ran them in A/B testing alongside the legacy keyword system. The final embedding ranker improved recruiter engagement metrics by 24% and reduced the average time-to-shortlist by 38%. Most of the engineering effort went into the boring infrastructure: index versioning, embedding versioning, rollback paths, and the dashboards that let recruiters trust the new system. Mentored two junior engineers through this rollout.","LlamaIndex, Prompt Engineering, PyTorch, Qdrant, NLP, Weaviate, GANs, BM25, Fine-tuning LLMs, OpenSearch, Sentence Transformers, Deep Learning, MLOps, pgvector, LangChain, QLoRA, Diffusion Models, Weights & Biases",1.0,1.0,1.0,0.95,0.9142857142857144,1.0,1.0,0.91423875,0.615,22,15,8,4,3,0,211,0.07,0.68,0.8,30,False,True,0.7396827195249773,0.9797448407698895,0.9326563958916899,8,3,0.964796918767507,0.5424636583459821,[],"{""current_duration_months"": 21, ""top_skills"": [""LlamaIndex"", ""Prompt Engineering"", ""PyTorch"", ""Qdrant"", ""NLP"", ""Weaviate"", ""GANs"", ""BM25""], ""career_excerpt"": ""Role 1 Company: Locobuzz Title: Staff Machine Learning Engineer Industry: AI/ML Duration months: 21 Current: True Description: Built a RAG-based ranking pipeline serving 50M+ queries per month for an internal recruiter-facing search product. The architecture combined BM25 + dense""}"
CAND_0042029,Senior Data Scientist,Flipkart,E-commerce,"Delhi, Delhi",India,6.5,"Role 1
Company: Flipkart
Title: Senior Data Scientist
Industry: E-commerce
Duration months: 36
Current: True
Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content metadata, user behavior signals, and item engagement history. Owned the offline-online correlation analysis that determined which offline metrics actually predicted A/B test outcomes. Worked closely with PMs to define the optimization target (click-through vs. dwell time vs. downstream conversion) — that work was as important as the modeling itself.
Role 2
Company: Observe.AI
Title: Machine Learning Engineer
Industry: AI/ML
Duration months: 42
Current: False
Description: Implemented a RAG-based customer support chatbot integrated with our existing ticketing system. Built the document ingestion pipeline (chunking, embedding via OpenAI embeddings, storing in Pinecone) and the answer-generation layer (initially GPT-4, then a fine-tuned smaller model for cost control). Designed the evaluation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 31% for the supported categories.","YOLO, PyTorch, NLP, RAG, Haystack, Statistical Modeling, TypeScript, Elasticsearch, Embeddings, REST APIs, Speech Recognition, OpenSearch, Image Classification, Feature Engineering, Weaviate, Learning to Rank, Deep Learning, Hugging Face Transformers",1.0,0.75,0.7349999999999999,0.72,0.9285714285714286,1.0,1.0,1.0635860555555556,0.82,15,6,5,1,4,0,80,0.67,0.74,0.83,45,False,True,0.22627356981107596,0.5930586275248676,0.2611885546588408,2666,62,0.6214565663976521,0.541997481286262,[],"{""current_duration_months"": 36, ""top_skills"": [""YOLO"", ""PyTorch"", ""NLP"", ""RAG"", ""Haystack"", ""Statistical Modeling"", ""TypeScript"", ""Elasticsearch""], ""career_excerpt"": ""Role 1 Company: Flipkart Title: Senior Data Scientist Industry: E-commerce Duration months: 36 Current: True Description: Trained and shipped multiple ranking models for our product's discovery feed using XGBoost and LightGBM. Designed features across three families: content meta""}"
CAND_0008425,Senior NLP Engineer,Ola,Transportation,"Kolkata, West Bengal",India,7.8,"Role 1
Company: Ola
Title: Senior NLP Engineer
Industry: Transportation
Duration months: 25
Current: True
Description: Owned the design and rollout of a large-scale semantic search system serving an internal corpus of 35M+ items. Migrated the existing BM25-only retrieval to a hybrid setup combining sparse and dense vectors (sentence-transformers, MPNet-base initially, later fine-tuned BGE-large for our domain). The new system reduced p95 retrieval latency by 60% while improving NDCG@10 by 18% on our held-out eval set. Spent substantial time on the boring-but-critical parts: incremental index refresh, embedding drift monitoring, online/offline metric correlation. Led a team of 4 engineers across the rollout.
Role 2
Company: Zomato
Title: Senior ML Engineer — Search & Ranking
Industry: Food Delivery
Duration months: 46
Current: False
Description: Fine-tuned LLaMA-2-7B and Mistral-7B variants using LoRA and QLoRA for domain-specific candidate-JD matching. Built the data curation pipeline that generated 200K high-quality preference pairs from recruiter labels, plus the eval harness using both ranking metrics and human-quality scores. Deployed the model via BentoML on Kubernetes with sub-200ms p95 latency by quantizing to INT8 and batching at the request level. Cost per inference dropped from $0.04 with GPT-3.5-fallback to under $0.001.
Role 3
Company: Amazon
Title: Lead AI Engineer
Industry: Internet
Duration months: 21
Current: False
Description: Owned the end-to-end ranking pipeline at a recommendations-heavy consumer product: candidate sourcing → embedding generation (using a fine-tuned BGE-large) → Pinecone retrieval → learning-to-rank re-scoring (XGBoost) → behavioral-signal integration. The hardest part wasn't the ML — it was the evaluation: building offline metrics that actually predicted what the recommendation would do to live engagement. After three iterations we landed on a calibration approach using simulated A/B tests that has held up over the last 18 months.","Learning to Rank, Qdrant, Weights & Biases, pgvector, Sentence Transformers, NLP, Haystack, TensorFlow, Python, Prompt Engineering, Image Classification, Object Detection, Semantic Search, LoRA, Recommendation Systems, Information Retrieval, Hugging Face Transformers",1.0,1.0,0.795,0.58,0.8857142857142858,0.65,1.0,1.0736904722222222,0.615,17,14,9,5,2,0,68,0.66,0.77,0.41,90,True,False,0.6601982197938098,0.7967750204558907,0.8031878031878031,14,18,0.8193563409563409,0.5410370844334068,[],"{""current_duration_months"": 25, ""top_skills"": [""Learning to Rank"", ""Qdrant"", ""Weights & Biases"", ""pgvector"", ""Sentence Transformers"", ""NLP"", ""Haystack"", ""TensorFlow""], ""career_excerpt"": ""Role 1 Company: Ola Title: Senior NLP Engineer Industry: Transportation Duration months: 25 Current: True Description: Owned the design and rollout of a large-scale semantic search system serving an internal corpus of 35M+ items. Migrated the existing BM25-only retrieval to a hyb""}"
CAND_0067866,Senior Software Engineer (ML),Tech Mahindra,IT Services,"Noida, Uttar Pradesh",India,6.4,"Role 1
Company: Tech Mahindra
Title: Senior Software Engineer (ML)
Industry: IT Services
Duration months: 38
Current: True
Description: Built recommendation-style features at a mid-stage startup — lighter weight than ranking systems at FAANG, but production. Used a combination of collaborative filtering (matrix factorization in implicit-feedback library) and gradient-boosted re-ranking over engagement signals. Pure ML side of the work; production deployment was handled by the platform team.
Role 2
Company: Freshworks
Title: ML Engineer
Industry: SaaS
Duration months: 19
Current: False
Description: Contributed to ML feature engineering and model deployment for a fraud-detection product. My main role was engineering: building the Flask-based prediction API, integrating with the feature store, and writing the model-serving observability layer. I worked closely with senior data scientists but my own modeling work was secondary — I was the production-side engineer.
Role 3
Company: Paytm
Title: Data Scientist
Industry: Fintech
Duration months: 19
Current: False
Description: Built NLP pipelines for sentiment analysis and document classification — primarily for an internal feedback-analytics dashboard. Started with sklearn-based bag-of-words models, then moved to transformer-based classifiers (DistilBERT) for the harder classes. Comfortable with PyTorch and Hugging Face but most of my training experience has been on small datasets and pre-trained model fine-tuning, not from-scratch model design.","Embeddings, Illustrator, pgvector, Elasticsearch, LoRA, BentoML, OpenCV, PEFT, Weights & Biases, MLflow, Qdrant, CI/CD, Vue.js",1.0,0.66,0.72,0.95,0.9142857142857144,1.0,0.76,1.1080489722222222,0.82,16,5,2,2,0,0,41,0.79,0.7,0.52,45,True,True,0.298131348661104,0.26353472217687063,0.13431382432729672,533,308,0.5952941472981891,0.5408843558286033,[],"{""current_duration_months"": 38, ""top_skills"": [""Embeddings"", ""Illustrator"", ""pgvector"", ""Elasticsearch"", ""LoRA"", ""BentoML"", ""OpenCV"", ""PEFT""], ""career_excerpt"": ""Role 1 Company: Tech Mahindra Title: Senior Software Engineer (ML) Industry: IT Services Duration months: 38 Current: True Description: Built recommendation-style features at a mid-stage startup — lighter weight than ranking systems at FAANG, but production. Used a combination of""}"
